date,time,obs_num,transect,plant_spp,section,photo,cond,ci,trmmol,VpdL,Area,stm_rat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,vp_kPa,VpdA
9/29/14,0.409884259,50,boardwalk,sac/stab,150,27.2701509,2.581672381,358.9045609,26.89300548,1.489102295,1,1,5.035652459,31.40275955,28.74587822,31.37502289,399.7907715,392.2319031,20.0771637,25.31625748,42.50291443,53.59396362,500.3188782,1339.433716,1354.060181,2.473908574,1.804762139
9/29/14,0.411296296,51,boardwalk,sac/stab,100,30.15406666,1.243436894,331.5418387,17.19690676,1.643122266,1.5,1,4.816087216,31.62268257,29.40782356,31.56215096,399.6947327,388.6503296,20.2965126,25.32181168,42.43540192,52.94216537,500.3120117,1345.585938,1298.036743,2.474542131,1.913636625
9/29/14,0.412511574,52,boardwalk,sac/stab,50,14.21118672,0.566028217,334.7317214,9.971103054,1.876180688,2.5,1,4.376956731,31.89267349,30.38722801,31.86339378,399.7531433,390.7062683,20.52087402,25.37636566,42.25404739,52.25187683,500.3650208,585.9749756,427.9946594,2.479953697,2.067549187
9/29/14,0.414409722,53,boardwalk,sac/stab,150,34.98142176,0.853979032,301.7552837,14.26026676,1.854881333,1.5,1,4.816087216,32.23589706,30.18886948,32.17650604,400.0039368,387.8579712,20.92166138,25.08974648,42.2519722,50.66955948,500.3189697,1677.764771,1689.441162,2.452007034,2.114291128
9/29/14,0.416064815,54,boardwalk,sac/stab,100,17.7417141,0.625919066,326.3702323,11.3881913,1.957517604,2.5,1,4.376956731,32.626297,31.26502991,32.56607819,400.0409546,388.9624634,21.29628944,26.83401299,42.07172394,53.01173019,500.322937,1231.864746,1253.786011,2.622484085,2.137933117
9/29/14,0.417696759,55,boardwalk,sac/stab,50,4.745697673,0.246768935,347.4453717,5.932505714,2.402121437,3.5,1,3.937826246,32.93630219,32.4728508,32.88912964,399.868927,394.9100952,21.55995369,25.60383606,41.8559494,49.70664597,500.3146973,120.8185501,331.8312988,2.502258882,2.466589832
9/29/14,0.436574074,56,boardwalk,typha,250,23.10780612,0.476461234,286.5945107,11.6859051,2.542794263,2.5,1,4.376956731,33.94930649,34.49304199,33.87340927,399.6490479,385.8493652,24.51488304,30.17792892,44.96212387,55.34857178,500.3159485,1392.64563,1412.7677,2.94892808,2.460354116
9/29/14,0.438159722,57,boardwalk,typha,200,19.21762638,0.428378611,288.3836943,10.01332612,2.433075759,4,1,3.718261003,34.11898041,34.84156418,34.08750916,399.4100037,380.9947205,24.65192604,32.39849472,44.78781509,58.86184311,500.2942505,1525.146729,1537.588379,3.165927305,2.321898496
9/29/14,0.439490741,58,boardwalk,typha,150,5.925441614,0.002542499,-3259.917591,0.085597912,3.157553931,4.5,1,3.498695761,34.0312233,34.77256775,34.02866364,399.4202576,394.059845,24.69049072,24.76558113,45.07818222,45.21527481,500.2651367,1341.841064,1539.192261,2.420067488,3.043895065
9/29/14,0.441585648,59,boardwalk,typha,100,7.859727109,0.041167962,70.85029623,1.349477528,3.105640065,4.5,1,3.498695761,34.03995514,34.94500732,34.01379013,399.1937561,391.6483154,24.6625309,25.845047,45.00523758,47.16314316,500.2638855,1065.069458,29.6183033,2.525552982,2.9659982
9/29/14,0.442881944,60,boardwalk,typha,250,26.21555918,0.536672802,280.3308401,12.34955268,2.426737828,3,1,4.157391489,34.00418472,34.627285,33.96225739,399.1793213,380.6398315,24.61515045,31.78538322,45.00928879,58.12020111,500.2773743,1710.680298,1685.466919,3.10609315,2.331740356
9/29/14,0.44431713,61,boardwalk,typha,200,29.37428022,0.49756803,254.3072565,11.51608917,2.446605788,4,1,3.718261003,34.18885803,35.20681,34.12761307,399.4412231,372.5235291,24.52865791,33.42900848,44.39271545,60.50084305,500.255249,1377.662842,1156.15564,3.266776096,2.287765824
9/29/14,0.445671296,62,boardwalk,typha,150,-11.00118689,0.153273309,505.2889266,4.518077061,2.883753759,5,1,3.279130518,34.22053909,35.17963791,34.17552567,399.1064148,408.2580566,24.48222733,28.86748123,44.23117828,52.15385818,500.2733765,1470.914063,1509.592651,2.821049672,2.734187269
9/29/14,0.446574074,63,boardwalk,typha,100,2.150019598,0.014930221,148.8534759,0.564257144,3.549817237,5,1,3.279130518,34.25206375,36.08908844,34.26344681,399.0910339,396.7183228,24.50265312,25.05250549,44.19104385,45.18271255,500.2443542,57.4553566,82.15722656,2.448267911,3.25367712
9/29/14,0.448414352,64,boardwalk,typha,250,28.76246318,0.499347638,266.4627973,13.03866613,2.715496005,2.5,1,4.376956731,34.37524033,35.27205658,34.32920456,399.3716431,382.5063171,24.57417679,30.88854599,44.01627731,55.32632065,500.2843628,1586.338989,1648.563599,3.018530557,2.574913678
9/29/14,0.449699074,65,boardwalk,typha,200,17.4514755,0.292857312,264.7767814,8.567908307,2.941774276,4,1,3.718261003,34.72204971,36.04532623,34.66796494,399.3033752,382.728302,24.49053574,31.12771797,43.02933884,54.69072342,500.2851257,1273.373657,1509.71814,3.041904182,2.72759404
11/19/14,08:03:42,1,boardwalk,typha,300,5.090941898,-0.129318684,458.0860187,0.160199113,-0.116932052,4,1,3.718261003,10.48139,2.86351943,10.52133751,400.2709351,396.1525574,8.702368736,8.829237938,67.41847992,68.40135956,500.6248169,380.5221558,289.1913757,0.87060899,0.112772325
11/19/14,08:07:02,2,boardwalk,typha,250,2.824515974,-0.150310952,427.8123745,0.172696545,-0.10719275,5,1,3.279130518,10.72702885,3.085163116,10.76456928,401.0868225,398.1971741,8.681055069,8.852007866,66.15751648,67.46033478,500.6289368,70.06564331,311.0761108,0.872802019,0.126492323
11/19/14,08:12:07,3,boardwalk,typha,200,1.966400488,-0.037001948,482.4925715,0.037988772,-0.099171351,5.5,1,3.059565276,10.96293545,3.097583055,11.00985241,399.8056335,397.6286316,8.736626625,8.777997017,65.54068756,65.8510437,500.6096802,19.96017838,73.55336761,0.86545417,0.1423889
11/19/14,08:14:20,4,boardwalk,typha,150,-2.170465366,1.466765319,406.11223,-0.390214348,-0.039455925,6,1,2.840000033,10.98563385,3.323248625,11.02721405,399.6599121,402.4494019,8.760807037,8.297019958,65.62589264,62.15173721,500.6306763,34.78161621,183.044632,0.818068494,0.198389074
11/19/14,08:17:46,5,boardwalk,typha,350,12.86714194,-0.430680203,433.3487733,0.741747722,-0.148855643,4,1,3.718261003,11.11396408,3.259865046,11.15261459,399.7774048,389.266571,8.783821106,9.370883942,65.24268341,69.60314941,500.65979,720.730957,560.09552,0.923987516,0.094733413
11/19/14,08:19:59,6,boardwalk,typha,250,6.99912079,-0.317865095,425.7021916,0.424365925,-0.11785591,5,1,3.279130518,10.97328472,3.546029091,10.99524784,399.7509766,392.5942993,8.796865463,9.216789246,65.95419312,69.10255432,500.6320801,530.3584595,573.1362915,0.908812323,0.114994825
11/19/14,08:22:55,7,boardwalk,typha,200,2.428711905,-0.200897431,415.7678275,0.174471332,-0.079322382,5.5,1,3.059565276,11.11344337,3.842117548,11.13667011,399.7240295,396.9795227,8.805218697,8.995184898,65.40455627,66.81561279,500.594635,105.3839645,369.1624146,0.886952119,0.152241027
11/19/14,08:33:45,8,boardwalk,scal,300,5.486698572,-0.603703695,409.9762486,0.149436149,-0.021018902,2,1,4.596521974,12.45168114,4.487943172,12.3522644,399.144165,396.9283142,8.724054337,8.78323555,59.32529068,59.72773361,500.5764771,1096.727051,1228.692261,0.866098311,0.245674325
11/19/14,08:35:22,9,boardwalk,scal,250,3.373286875,49.17399933,396.0491474,0.231964864,0.005914144,3,1,4.157391489,12.69257545,5.082791805,12.62206078,399.3806763,397.303833,8.735509872,8.873292923,58.47369385,59.39598846,500.5838623,548.609436,616.3718262,0.875007945,0.268651103
11/19/14,08:37:47,10,boardwalk,scal,200,3.009638572,0.944203846,390.3386255,0.177998659,0.023101038,4,1,3.718261003,12.89351654,5.382915974,12.85822868,399.1533508,396.6920166,8.746415138,8.887384415,57.78205109,58.71334457,500.5820313,155.5065308,579.4072266,0.876409596,0.286750932
11/19/14,08:41:07,11,boardwalk,scal,250,11.54518034,-2.136031553,401.1499628,0.474826527,-0.012091444,1.5,1,4.816087216,13.36425686,4.838136673,13.23796844,399.2140503,395.6983032,8.763113022,8.904125214,56.14265442,57.04607773,500.5935364,1237.52063,1285.364258,0.878112421,0.282148179
11/19/14,08:42:53,12,boardwalk,scal,200,5.897711198,0.538193251,377.2146773,0.214658803,0.043538136,2,1,4.596521974,13.51034546,5.647476673,13.39883709,399.1681213,396.7775879,8.76427269,8.849283218,55.61433411,56.15377808,500.5479431,143.5106049,378.7883301,0.87264477,0.325531572
11/19/14,08:45:00,13,boardwalk,scal,150,0.312491144,0.040842251,384.3361631,0.026679305,0.06353384,33,1,-9.016523063,13.73114014,6.097012043,13.68733788,399.0671997,396.9372559,8.765342712,8.939656258,54.83073807,55.92113495,500.5614624,90.69522858,121.6406784,0.881604644,0.343821086
11/19/14,08:49:07,14,boardwalk,sac/stab,100,10.80066092,-3.570572971,397.4751648,2.413175494,-0.017073564,1.5,1,4.816087216,14.30495453,5.88982439,14.26648903,399.0736389,395.5511169,8.903960228,9.620127678,53.66606522,57.9825592,500.5729675,671.4091187,745.640625,0.948767771,0.291791353
11/19/14,08:50:54,15,boardwalk,sac/stab,50,6.135339765,-14.30940091,394.3593838,1.028066731,0.015925281,2.5,1,4.376956731,14.47313499,6.170857906,14.44487762,398.942688,395.6754456,8.962450027,9.471020699,53.43327332,56.4653244,500.584259,334.3545227,464.1829834,0.93404625,0.325279527
11/19/14,08:52:11,16,boardwalk,sac/stab,50,14.50520118,-1.972742439,399.1632579,0.976759214,-0.026572114,2.5,1,4.376956731,14.74243641,5.529275894,14.647645,399.1824341,391.7465515,8.999892235,9.483118057,52.73348618,55.56487274,500.5405579,1374.79126,1533.042847,0.935272735,0.308482815
11/19/14,08:54:06,17,boardwalk,sac/stab,150,25.17170718,-3.389315431,396.247331,3.699967425,-0.031577184,1.5,1,4.816087216,15.17813587,6.44608736,15.06032944,399.2285156,391.2515869,9.039527893,10.13704586,51.49987411,57.75263596,500.5559082,397.0117188,638.7477417,0.999754624,0.301392384
11/19/14,08:55:27,18,boardwalk,sac/stab,100,8.236542634,-7.194734694,393.7497936,1.577616484,0.013783358,2.5,1,4.376956731,15.52647305,6.718878746,15.44090462,398.9770203,394.5525208,9.083289146,9.863435745,50.6034317,54.94966507,500.5648193,338.9690247,935.027771,0.972741918,0.355533985
11/19/14,08:57:17,19,boardwalk,sac/stab,50,11.11911277,30.80972477,387.6539527,1.397787606,0.037249679,3,1,4.157391489,15.81853676,7.2081213,15.74379253,399.0957336,392.1033936,9.137729645,9.967097282,49.96287155,54.49765015,500.5701904,267.5414124,794.3781738,0.982951739,0.380155514
11/19/14,09:11:38,20,boardwalk,sac/stab,150,38.98246803,-3.102960729,403.7722399,7.329596838,-0.088447961,1,1,5.035652459,16.18207741,7.019941807,16.09126282,401.9293823,393.5652771,9.661906242,11.10992527,51.61273193,59.3478775,500.5573425,1205.98584,1256.140869,1.095578218,0.27545638
11/19/14,09:13:27,21,boardwalk,sac/stab,100,14.85935954,-1.595651228,402.0559889,4.064645542,-0.157876675,2.5,1,4.376956731,16.44207573,6.915473938,16.35573387,398.9081726,390.6959229,9.735321045,11.74098587,51.15077591,61.68882751,500.6971436,1107.77771,1258.150879,1.157814454,0.220284951
11/19/14,09:15:05,22,boardwalk,sac/stab,50,5.889704318,-2.995543458,395.5162614,2.483165173,-0.022590473,3,1,4.157391489,16.65783882,8.163621902,16.60829926,398.2270508,394.1106873,9.799739838,11.27118587,50.78813553,58.41405487,500.5641174,152.1395874,352.6853638,1.111498942,0.334683427
11/19/14,09:18:08,23,boardwalk,sac/stab,100,44.02419054,-4.283151637,394.7238938,7.929040391,-0.026970855,1,1,5.035652459,17.24996185,8.395661354,17.11549759,399.3520508,389.9398499,9.925005913,11.4907608,49.5429306,57.35875702,500.5847168,1039.420776,1063.447632,1.133167927,0.352631798
11/19/14,09:19:55,24,boardwalk,sac/stab,50,16.57562191,-8.244018387,393.0757006,4.742561212,0.039909488,1.5,1,4.816087216,17.64108086,9.171338081,17.5405159,400.2705383,394.7427063,10.01183033,11.41670799,48.75635529,55.59793472,500.5863037,408.1971436,203.0601044,1.125851056,0.41766811
11/19/14,09:34:25,1,boardwalk,scal,250,8.083630967,2.469037517,388.943289,3.799894745,0.223430587,1,1,5.035652459,18.96742821,10.98131275,18.93037987,399.6731873,397.7561646,10.32663918,11.07742023,46.27590942,49.64031982,500.5189819,607.4608154,647.3864746,1.092435607,0.616118672
11/19/14,09:35:43,2,boardwalk,scal,200,2.438106579,0.852232602,391.2609787,1.814233753,0.247672048,2.5,1,4.376956731,19.06305695,11.4870472,19.04787827,399.7485962,398.1700439,10.3905983,11.28651905,46.28594971,50.2769165,500.5346069,81.81724548,543.4788208,1.113066896,0.628844663
11/19/14,09:37:05,3,boardwalk,scal,150,3.504275351,0.844460765,387.7511705,1.626496662,0.225659464,3,1,4.157391489,19.1235981,11.37461376,19.13285255,399.4523926,396.9649353,10.44376183,11.40755653,46.34685516,50.62393951,500.5035706,200.0698395,261.7957458,1.124988713,0.614022026
11/19/14,09:38:52,4,boardwalk,scal,250,2.536971553,0.352149923,384.4336222,0.928984692,0.275763372,1.5,1,4.816087216,19.31510353,11.25895691,19.30717468,399.3088989,398.4377136,10.52004337,10.79543018,46.12960434,47.3371582,500.5446167,471.9835815,682.1593018,1.064573534,0.678678634
11/19/14,09:40:21,5,boardwalk,scal,200,7.790708473,2.873490521,388.1639815,2.655459419,0.146261877,2,1,4.596521974,19.53727722,10.72238159,19.51333809,399.2466736,395.7137146,10.58444118,11.63318634,45.77306747,50.30842972,500.5158691,1142.234741,1082.329346,1.147138305,0.578591658
11/19/14,09:41:52,6,boardwalk,scal,150,7.110378873,1.085934269,381.1265459,2.071088103,0.231705691,2.5,1,4.376956731,19.67966461,11.7219677,19.6632843,399.2250366,395.264679,10.64352226,11.66591549,45.6219368,50.00428009,500.523407,185.1374054,362.870575,1.150331521,0.639792105
11/19/14,09:43:20,7,boardwalk,scal,100,5.307212743,0.76376889,381.1707419,1.575496371,0.23767549,3,1,4.157391489,19.77023125,11.76556778,19.78269386,399.075592,395.5209351,10.71255207,11.6459074,45.66000748,49.63824081,500.5001526,184.4397888,216.009491,1.148346693,0.649479129
11/19/14,09:47:16,8,boardwalk,typha,150,0.178948124,0.093122625,393.9485799,0.239023334,0.255286572,2.5,1,4.376956731,19.86027908,11.3357935,19.86940956,398.8735657,398.7365723,10.95518494,11.07325745,46.43469238,46.93515396,500.4902649,894.6500244,1229.830688,1.091892865,0.686486271
11/19/14,09:49:34,9,boardwalk,typha,100,0.036397013,0.017581001,395.2843465,0.049904869,0.27762362,3.5,1,3.937826246,19.92803955,11.6266613,19.94105911,400.462677,400.4232483,11.07800388,11.1125164,46.75737,46.90303802,500.4736023,1108.970947,128.6835022,1.095737848,0.70317542
11/19/14,09:51:37,10,boardwalk,typha,200,8.078444843,1.839695395,386.405499,2.107698675,0.156156984,2,1,4.596521974,20.07334518,11.24610138,20.03456879,400.3654175,396.8030396,11.1659174,11.99805546,46.70558548,50.18630981,500.4963684,1570.618652,1731.925903,1.183038091,0.60238177
11/19/14,09:53:36,11,boardwalk,typha,150,10.5275564,1.184032993,374.9002972,1.84781456,0.195063362,3,1,4.157391489,20.45109177,12.05898762,20.40367889,400.5361633,393.7892456,11.25932407,12.35331059,46.00856018,50.47887802,500.4598999,1199.959473,1566.36438,1.218040929,0.636594527
11/19/14,09:55:07,12,boardwalk,typha,100,2.80811378,0.285622587,379.9415483,0.85211601,0.310147925,3,1,4.157391489,20.70696831,12.7541666,20.71721268,400.4517212,398.5647583,11.35107708,11.85583591,45.65740585,47.68769836,500.4450073,108.5323792,831.2841187,1.16898676,0.742618252
11/19/14,10:09:12,13,boardwalk,typha,300,16.35095169,-8.703070418,382.2729891,3.444203772,0.051486378,4,1,3.718261003,21.28360558,13.88179493,21.2013607,399.6651306,385.535614,12.91278744,15.622509,50.13570786,60.65657806,500.4789734,218.8809967,1413.827148,1.540535146,0.477009079
11/19/14,10:11:43,14,boardwalk,typha,250,18.12004971,-1.659975698,393.1704835,3.867281405,-0.118816769,4.5,1,3.498695761,21.76757813,13.02312469,21.67308807,399.5641174,381.9427185,13.05136871,16.47148323,49.19360352,62.08480453,500.4544983,1476.08728,1609.122192,1.624217031,0.369603875
11/19/14,10:15:05,15,boardwalk,typha,200,6.40706873,0.048804469,178.7985525,0.184934959,0.37345775,5,1,3.279130518,22.74897385,14.76623821,22.64868355,399.7537842,393.280304,13.12612247,13.30841827,46.60728073,47.25456238,500.4881287,809.9743652,882.0422974,1.312336534,0.859708578
11/19/14,10:17:56,16,boardwalk,typha,350,20.9171804,-20.48583374,379.8669609,5.656792639,0.105128455,3,1,4.157391489,23.48689461,15.17893791,23.39829826,399.5162048,385.6705933,13.15440559,16.48921776,44.67104721,55.99573517,500.4944458,1345.904785,1316.313721,1.626058636,0.625353638
11/19/14,10:20:04,17,boardwalk,typha,300,16.45835277,-5.197930813,379.1807827,4.306847327,0.046968637,5,1,3.279130518,23.79592133,15.44483566,23.69171333,399.2538757,381.170929,13.15361595,17.38161659,43.84382248,57.93665314,500.4714661,1283.028076,1342.177002,1.714030132,0.577983064
11/19/14,10:21:59,18,boardwalk,typha,250,14.54448785,2.63671386,367.9176869,2.912119817,0.193142106,5,1,3.279130518,24.06377411,15.54039955,23.98064041,399.5912476,383.941803,13.14648628,16.00958252,43.11888123,52.50949478,500.4194336,1333.957153,1476.396851,1.578680635,0.739326631
11/19/14,10:25:45,19,boardwalk,typha,200,5.71275972,0.196495752,341.372409,1.007976964,0.527146003,5,1,3.279130518,25.00745583,16.7686882,24.93079567,399.5510254,393.4465637,13.09442806,14.08741093,40.58916855,43.66714478,500.3999634,839.9985352,883.1807251,1.389091781,1.089723761
11/19/14,10:31:06,20,boardwalk,scal,350,16.0356596,1.414001056,369.2225677,6.302056668,0.553143346,1,1,5.035652459,25.26745605,17.27912521,25.23713112,398.8129578,395.1107178,13.22169781,14.4629097,40.35295868,44.1411705,500.3908386,580.5784912,379.5050964,1.426083591,1.11207629
11/19/14,10:33:15,21,boardwalk,scal,300,12.18464786,1.877836465,375.9651829,6.15242851,0.446852662,2,1,4.596521974,25.30865288,17.39313316,25.28431129,398.5336304,392.6981812,13.26618004,15.68654442,40.38834,47.75704193,500.4137573,573.1889038,280.559967,1.546688828,1.003575389
11/19/14,10:35:40,22,boardwalk,scal,250,11.9999175,1.813380691,374.9003462,5.019336248,0.384813736,3,1,4.157391489,25.1482563,17.35237122,25.12425804,400.147522,391.774353,13.30376816,16.26403809,40.89051056,49.98920822,500.3970947,954.2567139,962.1185913,1.603599387,0.930986253
11/19/14,10:38:19,23,boardwalk,scal,200,10.42229124,1.119364319,371.2972031,3.554047826,0.394892178,3.5,1,3.937826246,25.07199287,17.03404045,25.06585503,400.4968567,392.2320862,13.31335163,15.76001072,41.10534286,48.6594696,500.4017944,1000.371277,1002.390137,1.553867535,0.95020788
11/19/14,10:40:57,24,boardwalk,scal,300,22.48431321,1.828823945,366.2381734,6.990146315,0.504801274,1,1,5.035652459,25.41664124,17.09064865,25.3526001,400.1233215,395.0781555,13.34105968,14.71741486,40.35152054,44.51446152,500.3991394,1400.963867,1389.52417,1.450958774,1.084144786
11/19/14,10:42:48,26,boardwalk,scal,250,13.76371469,1.205543825,368.024505,5.776954199,0.585193928,2,1,4.596521974,25.80675125,18.44162941,25.76106453,400.3826294,393.9712219,13.39220333,15.665205,39.57698441,46.29421997,500.3478088,716.6586304,771.4738159,1.544312988,1.129358293
11/19/14,10:44:35,27,boardwalk,scal,200,12.97525393,1.138399432,367.0775569,5.245326865,0.561558202,2.5,1,4.376956731,26.0259037,18.53573227,26.00671577,400.3122559,392.8001099,13.45421219,16.03288269,39.24715805,46.76937866,500.3769531,628.9022827,622.9724121,1.580540198,1.118753425
11/19/14,10:54:24,28,boardwalk,sac/stab,150,6.385825909,0.960940978,380.845945,4.264158229,0.519159422,2,1,4.596521974,25.10545731,18.01983261,25.09749985,399.8643799,396.6359863,14.09365749,15.7711401,43.42056274,48.58865356,500.3816528,239.9638672,269.4692993,1.554702776,1.028847775
11/19/14,10:56:38,29,boardwalk,sac/stab,100,5.755735485,0.953013393,382.7473634,4.021041923,0.49303245,2,1,4.596521974,24.74687004,17.71710205,24.74689865,400.1652832,397.2262268,14.05785179,15.63995934,44.24412537,49.22347641,500.3645935,174.3096313,247.5513306,1.541682812,0.990054962
11/19/14,10:58:36,30,boardwalk,sac/stab,50,3.648080199,0.406402487,378.419978,2.127029989,0.556063106,3,1,4.157391489,24.78762627,17.93987846,24.80604553,400.1993713,397.5053406,14.03708839,15.2928009,44.06944275,48.0117569,500.3936157,124.3840408,242.7348175,1.507396329,1.044878548
11/19/14,11:01:00,31,boardwalk,sac/stab,100,7.614736988,2.548106599,387.0231325,8.117835214,0.471106703,1.5,1,4.816087216,24.8762188,18.1490078,24.87063408,400.1222839,396.8736572,14.03895187,16.43257332,43.84057236,51.31533051,500.3572083,235.3362274,268.3753052,1.619659579,0.95599212
11/19/14,11:03:01,32,boardwalk,sac/stab,50,1.869890713,1.672235637,392.5919325,5.220734188,0.423176694,3,1,4.157391489,24.81365395,18.27703476,24.84555244,400.016449,397.6507263,14.01408005,17.09060669,43.92519379,53.56813812,500.3865662,32.79076385,73.39473724,1.684462541,0.896354246
1/22/15,08:06:31,1,boardwalk,typha,250,1.744056832,0.167258079,382.9241881,0.173182855,0.106281825,4.5,1,3.498695761,10.58301735,3.426249743,10.5964365,402.5968018,400.9667664,6.715307713,6.86990118,51.71952057,52.91015625,500.6479187,33.18613052,52.20220184,0.678016509,0.328056948
1/22/15,08:08:16,2,boardwalk,typha,200,1.190607288,0.035100603,343.6479177,0.0480572,0.135781944,6,1,2.840000033,10.74790859,3.772486925,10.77961826,400.7662354,399.3164063,6.709820747,6.767023087,51.11556625,51.55133438,500.6647949,37.60018539,38.80456161,0.667899066,0.355945983
1/22/15,08:10:04,3,boardwalk,typha,150,-8.774196877,0.005662484,2892.045438,0.007563166,0.131126276,6,1,2.840000033,10.94772053,3.622234583,10.98177624,401.5875244,412.0993042,6.718873024,6.727876186,50.51314545,50.58082962,500.6429138,17.32666016,23.51827621,0.664092073,0.36149077
1/22/15,08:12:28,4,boardwalk,typha,300,1.430423748,0.047154873,350.8832054,0.066668149,0.140381433,4.5,1,3.498695761,11.29301071,3.92626524,11.31565189,402.1485596,400.8387146,6.748420238,6.80794096,49.58944702,50.02682114,500.605896,169.4136353,144.7671661,0.672043166,0.376549548
1/22/15,08:14:30,5,boardwalk,typha,250,2.70025461,0.53100701,386.3305734,0.493572146,0.105782251,5,1,3.279130518,11.58470535,4.122790813,11.61577034,399.1497498,396.2575989,6.783453941,7.272812843,48.89401245,52.4212265,500.637146,60.64793015,95.7084198,0.7179388,0.348253614
1/22/15,08:16:22,6,boardwalk,typha,200,-2.116963512,0.144298858,427.3311739,0.178330947,0.126773531,5.5,1,3.059565276,11.8369751,4.036337376,11.88799572,401.51828,403.7650146,6.815081596,7.009634972,48.31034851,49.68948364,500.6055603,31.25572968,34.47012711,0.691961118,0.380267748
1/22/15,08:19:05,7,boardwalk,typha,150,-6.947762872,0.138027542,492.5588369,0.247352422,0.184010282,6,1,2.840000033,12.12272453,5.242281437,12.22214222,401.8124084,410.017395,6.864721298,7.159038067,47.75679779,49.80431366,500.6475525,20.21631432,29.77898407,0.706747293,0.421155752
3/26/15,08:01:02,1,boardwalk,typha,50,-1.573238063,0.689134249,403.4833245,2.085162756,0.359268708,5.5,1,3.059565276,21.74976158,14.23051548,21.76083565,400.6412964,401.4504089,10.641325,12.90358734,40.05131531,48.56591034,500.4022522,47.9785347,68.2587738,1.269163387,0.800829983
3/26/15,08:02:00,2,boardwalk,typha,100,6.362434374,-6.029270935,390.3661971,4.725626543,0.073622586,5.5,1,3.059565276,21.94551086,14.17927361,21.94187164,400.892334,391.8638611,10.64006042,15.75229645,39.57226563,58.58557892,500.3980408,603.8376465,896.0596313,1.549413795,0.530004536
3/26/15,08:03:11,3,boardwalk,typha,50,0.094252395,0.309891637,396.9932591,1.383426914,0.479857669,6,1,2.840000033,22.21470642,14.77226734,22.24388885,401.4177246,400.6401672,10.62860203,12.2669735,38.88631821,44.88054657,500.4200134,31.15526009,43.73068237,1.206592155,0.929845525
3/26/15,08:04:36,4,boardwalk,typha,100,15.74736356,6.430191346,368.4498687,4.522432536,0.211010172,5.5,1,3.059565276,22.64101791,15.23735046,22.63938522,399.8003235,380.5993958,10.62736988,15.52112961,37.88746262,55.33412933,500.3783875,119.5525742,237.1783905,1.526687685,0.67013787
3/26/15,08:07:34,5,boardwalk,typha,50,-1.158576239,2.77375267,398.6752634,4.508709387,0.290253919,5,1,3.279130518,23.12551117,15.56867313,23.17823219,399.9534912,399.3121948,10.65729332,15.09441757,36.89686966,52.25874329,500.397644,36.78376389,42.69117355,1.48478239,0.768617195
3/26/15,08:09:00,6,boardwalk,typha,100,22.09586383,-5.452370927,375.3708674,7.144441157,0.070725401,4.5,1,3.498695761,23.46059608,15.28875256,23.47941208,400.1010132,377.803009,10.68902779,17.00471497,36.26599121,57.69401169,500.3934326,92.84909058,697.4954834,1.672719608,0.584551116
3/26/15,08:14:36,7,boardwalk,sac/stab,250,-24.95950899,0.584237006,476.7596468,3.997035148,0.742759648,1.5,1,4.816087216,24.76870346,16.87064362,24.78455734,399.6479492,406.642334,10.87087917,12.0545435,34.10194397,37.81510162,500.4188232,539.8049927,1421.58374,1.185917127,1.282489406
3/26/15,08:17:38,8,boardwalk,scal,200,-18.7239234,0.151647087,607.471553,1.167185723,0.772496353,3,1,4.157391489,25.4853096,16.90962791,25.49166679,399.2710571,410.2107544,11.10891438,11.80049515,33.39342499,35.47232056,500.3373718,1052.439209,1143.962891,1.160955368,1.365426518
3/26/15,08:20:56,10,boardwalk,scal,150,-13.85532,0.011693719,2290.533944,0.108498701,0.901038489,4,1,3.718261003,25.58643341,17.64100838,25.6708374,398.7223206,409.7640686,11.33852196,11.4242754,33.87949371,34.13572693,500.3143005,21.29834557,32.41061401,1.123939445,1.467696693
3/26/15,08:23:30,11,boardwalk,scal,200,59.73822327,14.7702876,366.2562139,26.36100795,0.657463605,0.5,1,5.255217701,25.75059319,17.74443626,25.73085022,398.9909973,391.988739,11.4372921,14.03458405,33.84377289,41.52934647,500.348877,300.3815613,1430.652344,1.380759495,1.232162019
3/26/15,08:25:08,12,boardwalk,scal,150,-0.320642274,0.598509841,394.0334776,4.531979317,0.827307395,2,1,4.596521974,26.06797791,18.44679642,26.07501221,399.0099182,398.4163513,11.45504951,13.2425642,33.26652908,38.4576416,500.3555298,53.77106476,77.21698761,1.302889207,1.392557808
3/26/15,08:33:13,13,boardwalk,scal,200,-30.2305574,0.350928178,547.4625333,3.384919314,1.0004584,1.5,1,4.816087216,26.40476036,19.06220245,26.50801468,400.2236938,408.8717041,11.32916069,12.33142376,32.25425339,35.10770798,500.3444519,120.9334183,273.3173218,1.213296303,1.561259352
3/26/15,08:35:06,14,boardwalk,scal,150,-53.5419426,0.066366296,1714.777205,0.757135021,1.119693817,2.5,1,4.376956731,26.60939789,19.4544487,26.7715435,400.4035339,426.9971313,11.30224514,11.6761713,31.79125023,32.84303665,500.2956848,43.98526001,82.11510468,1.148806016,1.676368545
3/26/15,09:10:52,15,boardwalk,sac/stab,200,-10.53633187,0.935182983,414.9697954,10.55386167,1.296904673,1.5,1,4.816087216,28.16817093,23.0631237,28.1305027,400.6689758,402.5540466,12.46836376,15.58307076,32.02007675,40.01897049,500.3392029,366.5988464,905.5504761,1.53360816,1.764666079
